gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_0,MultipleLines_1,TotalServices,AvgMonthlySpend,TenureGroup,HighValueCustomer,ContractRisk,Charge_Tenure_Interaction,MonthlyToTotalRatio,ExpectedVsActualCharges,ServiceEfficiency,CustomerCluster
0,1,0,0,23,1,1,0,0,0,0,0,0,1,75.4,1643.55,0,0,1,0,1,0,0,0,1,0,2,68.48125,1,1,2,1734.2,0.04584840837919188,90.65000000000009,547.85,0
1,0,0,0,72,0,1,1,1,1,1,1,2,1,65.55,4807.45,0,1,0,0,1,0,0,0,1,0,6,65.8554794520548,2,0,0,4719.599999999999,0.013632251557154593,-87.85000000000036,686.7785714285714,2
0,0,0,0,26,1,0,0,1,0,0,0,0,1,80.7,2193.0,0,0,1,0,0,0,1,0,0,1,2,81.22222222222223,1,1,2,2098.2000000000003,0.036782133090246125,-94.79999999999973,731.0,0
0,0,0,0,21,1,0,0,1,1,1,1,1,1,104.55,2239.4,0,0,1,0,0,0,0,1,1,0,5,101.7909090909091,1,1,1,2195.5499999999997,0.046665773968934114,-43.850000000000364,373.23333333333335,0
1,0,1,0,60,1,0,0,0,0,0,0,1,0,24.15,1505.9,0,0,0,1,1,0,0,0,0,1,1,24.686885245901642,2,0,1,1449.0,0.016026279116066095,-56.90000000000009,752.95,1
1,0,0,0,12,1,0,0,0,0,0,0,0,0,20.15,255.35,0,0,0,1,0,0,0,1,1,0,1,19.642307692307693,0,0,2,241.79999999999998,0.07860347181587672,-13.550000000000011,127.675,1
1,0,1,0,16,1,0,0,0,0,0,0,0,1,75.4,1189.4,0,0,1,0,0,0,1,0,0,1,1,69.96470588235294,1,1,2,1206.4,0.06334005376344086,17.0,594.7,0
0,0,1,0,63,1,1,1,0,0,1,1,1,1,79.7,4786.15,0,1,0,0,0,1,0,0,0,1,5,74.78359375,2,1,1,5021.1,0.016648736722266903,234.95000000000073,797.6916666666666,2
0,1,0,0,22,1,1,1,0,0,0,0,0,0,81.7,1820.9,0,0,1,0,0,0,1,0,1,0,3,79.16956521739131,1,1,2,1797.4,0.0448432954607827,-23.5,455.225,0
0,0,1,1,32,1,1,1,1,1,0,1,0,0,76.3,2404.15,0,1,0,0,1,0,0,0,1,0,6,72.85303030303031,1,1,2,2441.6,0.03172359312309003,37.44999999999982,343.45,2
0,1,0,0,3,1,0,1,0,0,0,0,0,1,79.4,205.05,1,0,1,0,0,0,1,0,0,1,2,51.2625,0,1,2,238.20000000000002,0.38534336326134433,33.150000000000006,68.35000000000001,0
0,0,0,0,13,1,0,1,1,0,0,0,0,1,81.15,952.3,1,0,1,0,0,0,1,0,1,0,3,68.02142857142857,1,1,2,1054.95,0.08512535403335782,102.65000000000009,238.075,0
0,0,1,1,68,1,0,1,0,1,1,1,2,1,103.75,7039.45,0,0,1,0,0,1,0,0,0,1,5,102.02101449275362,2,1,0,7055.0,0.014736273959761095,15.550000000000182,1173.2416666666666,2
0,0,1,1,30,1,0,0,1,0,0,1,1,0,86.45,2538.05,0,0,1,0,0,0,1,0,1,0,3,81.87258064516129,1,1,1,2593.5,0.03404816762174829,55.44999999999982,634.5125,0
0,0,0,0,16,1,0,1,0,0,0,0,0,0,75.1,1212.85,0,0,1,0,1,0,0,0,1,0,2,71.34411764705882,1,1,2,1201.6,0.0618692589693949,-11.25,404.2833333333333,0
1,0,0,0,33,1,0,1,0,1,0,0,2,0,80.6,2651.1,0,0,1,0,1,0,0,0,1,0,3,77.9735294117647,1,1,0,2659.7999999999997,0.030391010897025,8.699999999999818,662.775,2
1,0,1,0,72,1,0,0,0,0,0,0,2,0,19.3,1304.8,0,0,0,1,0,1,0,0,1,0,1,17.873972602739727,2,0,0,1389.6000000000001,0.014780211364680657,84.80000000000018,652.4,1
0,1,0,0,4,1,0,0,0,0,0,1,0,1,84.6,360.1,1,0,1,0,0,0,1,0,0,1,2,72.02000000000001,0,1,2,338.4,0.23428413181944058,-21.700000000000045,120.03333333333335,0
0,0,0,0,12,0,1,0,0,1,0,0,1,1,33.6,435.45,0,1,0,0,0,0,0,1,1,0,2,33.496153846153845,0,0,1,403.20000000000005,0.07698476343223737,-32.24999999999994,145.15,1
0,1,1,0,4,1,0,0,0,0,1,0,0,1,83.25,308.05,0,0,1,0,0,0,1,0,1,0,2,61.61,0,1,2,333.0,0.2693738877204336,24.94999999999999,102.68333333333334,0
0,0,1,1,0,1,1,1,1,0,1,1,2,0,80.85,80.85,0,1,0,0,0,0,0,1,1,0,6,80.85,0,1,0,0.0,0.9877825290164935,-80.85,11.549999999999999,1
0,0,0,0,6,1,1,0,0,0,0,0,0,1,79.05,434.5,1,0,1,0,0,0,1,0,0,1,2,62.07142857142857,0,1,2,474.29999999999995,0.1815154994259472,39.799999999999955,144.83333333333334,0
0,0,1,0,65,1,0,1,1,1,1,1,1,1,108.05,7118.9,0,0,1,0,0,1,0,0,0,1,6,107.86212121212121,2,1,1,7023.25,0.01517577494065928,-95.64999999999964,1016.9857142857143,2
0,0,0,0,15,1,0,0,0,0,0,0,0,0,19.9,320.45,0,0,0,1,0,0,0,1,1,0,1,20.028125,1,0,2,298.5,0.06190698397884585,-21.94999999999999,160.225,1
0,0,0,1,24,1,0,0,0,0,0,0,1,0,21.05,531.55,0,0,0,1,1,0,0,0,1,0,1,21.261999999999997,1,0,1,505.20000000000005,0.03952680499483617,-26.34999999999991,265.775,1
0,0,0,1,13,0,0,1,0,0,0,0,0,0,30.15,382.2,0,1,0,0,0,0,1,0,1,0,1,27.3,1,0,2,391.95,0.0786795407098121,9.75,191.1,1
1,0,0,0,24,1,0,0,0,0,0,1,0,1,79.85,2001.0,0,0,1,0,0,1,0,0,1,0,2,80.04,1,1,2,1916.3999999999999,0.03988511488511488,-84.60000000000014,667.0,0
0,0,1,0,72,0,1,1,1,1,1,1,2,0,65.5,4919.7,0,1,0,0,0,0,1,0,1,0,6,67.3931506849315,2,0,0,4716.0,0.013311114272359623,-203.69999999999982,702.8142857142857,2
0,0,1,1,54,1,1,1,0,0,1,1,0,1,104.1,5645.8,0,0,1,0,1,0,0,0,0,1,5,102.6509090909091,2,1,2,5621.4,0.01843521994758093,-24.400000000000546,940.9666666666667,2
0,0,0,0,3,1,0,0,0,0,0,0,0,0,74.4,215.8,1,0,1,0,1,0,0,0,0,1,1,53.95,0,1,2,223.20000000000002,0.34317343173431736,7.400000000000006,107.9,0
1,0,1,1,4,1,0,0,0,0,0,0,0,1,20.5,77.6,0,0,0,1,0,0,0,1,1,0,1,15.52,0,0,2,82.0,0.2608142493638677,4.400000000000006,38.8,1
0,1,1,1,32,1,0,0,1,0,1,0,0,1,91.35,2896.55,0,0,1,0,0,0,0,1,0,1,3,87.77424242424243,1,1,2,2923.2,0.03152663457058549,26.649999999999636,724.1375,0
1,1,0,0,35,1,0,0,1,0,1,1,0,1,99.05,3395.8,1,0,1,0,0,0,1,0,0,1,4,94.32777777777778,1,1,2,3466.75,0.02915979745642958,70.94999999999982,679.1600000000001,0
1,0,1,1,35,1,0,0,0,0,0,0,2,0,20.5,759.35,0,0,0,1,1,0,0,0,1,0,1,21.093055555555555,1,0,0,717.5,0.026961267837180246,-41.85000000000002,379.675,1
1,1,0,0,2,1,0,0,0,0,0,0,0,0,44.95,85.15,1,1,0,0,0,0,0,1,1,0,1,28.383333333333336,0,0,2,89.9,0.5217643644805572,4.75,42.575,1
0,0,0,0,8,1,0,1,0,0,0,0,0,0,75.6,535.55,0,0,1,0,0,0,1,0,1,0,2,59.50555555555555,0,1,2,604.8,0.14090019569471623,69.25,178.51666666666665,0
1,0,0,0,22,1,1,0,0,1,0,0,0,0,55.1,1253.15,0,1,0,0,0,0,0,1,1,0,3,54.48478260869565,1,0,2,1212.2,0.04393413865964996,-40.950000000000045,313.2875,1
0,0,0,0,15,1,1,0,1,1,0,0,0,0,58.95,955.15,0,1,0,0,0,0,1,0,1,0,4,59.696875,1,0,2,884.25,0.06165350624901951,-70.89999999999998,191.03,1
1,0,0,0,22,1,0,0,0,0,1,1,0,1,95.1,2162.6,0,0,1,0,0,0,1,0,0,1,3,94.02608695652174,1,1,2,2092.2,0.04395452024403772,-70.40000000000009,540.65,0
1,0,1,0,1,1,0,0,0,0,0,0,0,0,44.7,44.7,1,1,0,0,0,1,0,0,1,0,1,22.35,0,0,2,44.7,0.9781181619256017,0.0,22.35,1
0,0,1,1,71,1,0,0,0,0,0,0,2,0,25.45,1813.35,0,0,0,1,1,0,0,0,0,1,1,25.185416666666665,2,0,0,1806.95,0.014027062033235043,-6.399999999999864,906.675,1
1,0,0,0,4,1,1,0,1,0,0,0,0,0,56.75,245.15,0,1,0,0,0,0,1,0,1,0,3,49.03,0,0,2,227.0,0.2305504773512086,-18.150000000000006,61.2875,1
1,0,0,0,25,1,1,1,1,1,0,1,0,0,81.75,2028.8,0,1,0,0,1,0,0,0,0,1,6,78.03076923076922,1,1,2,2043.75,0.040274903931421815,14.950000000000045,289.8285714285714,2
0,0,1,1,32,1,0,1,0,0,1,0,0,1,86.1,2723.75,0,0,1,0,0,0,1,0,1,0,3,82.53787878787878,1,1,2,2755.2,0.03159922928709056,31.449999999999818,680.9375,0
1,1,1,0,7,0,1,0,0,0,0,0,0,0,29.8,220.45,0,1,0,0,1,0,0,0,1,0,1,27.55625,0,0,2,208.6,0.13456762248814633,-11.849999999999994,110.225,1
1,0,0,0,17,1,0,0,0,0,0,0,1,1,20.5,365.8,0,0,0,1,0,0,0,1,1,0,1,20.322222222222223,1,0,1,348.5,0.055888767720828784,-17.30000000000001,182.9,1
1,1,1,0,8,1,1,0,0,0,1,0,0,0,60.9,551.95,0,1,0,0,1,0,0,0,1,0,3,61.32777777777778,0,0,2,487.2,0.11013654037435572,-64.75000000000006,137.9875,1
0,1,0,0,56,1,1,0,1,1,0,1,2,0,73.25,4054.2,0,1,0,0,1,0,0,0,0,1,5,71.12631578947368,2,1,0,4102.0,0.01806322746103768,47.80000000000018,675.6999999999999,2
1,1,0,0,8,1,1,0,0,1,1,1,0,0,100.3,832.35,1,0,1,0,0,1,0,0,1,0,5,92.48333333333333,0,1,2,802.4,0.12035759284814303,-29.950000000000045,138.725,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,19.25,112.3,1,0,0,1,0,0,1,0,1,0,1,14.0375,0,0,2,134.75,0.16990291262135923,22.450000000000003,56.15,1
1,0,0,1,3,1,0,0,0,0,0,0,0,0,20.85,60.65,0,0,0,1,0,0,0,1,1,0,1,15.1625,0,0,2,62.550000000000004,0.33819951338199516,1.9000000000000057,30.325,1
0,0,0,0,71,1,1,1,1,1,1,0,2,0,77.35,5550.1,0,1,0,0,0,1,0,0,1,0,6,77.08472222222223,2,1,0,5491.849999999999,0.01393417520851723,-58.25000000000091,792.8714285714286,2
0,0,0,0,2,1,0,0,0,0,1,1,0,1,96.0,174.8,1,0,1,0,0,0,1,0,0,1,3,58.26666666666667,0,1,2,192.0,0.5460750853242321,17.19999999999999,43.7,0
0,0,0,0,1,1,0,0,0,0,1,1,0,0,90.55,90.55,1,0,1,0,0,0,1,0,1,0,3,45.275,0,1,2,90.55,0.9890770070999454,0.0,22.6375,0
1,0,1,0,49,1,1,1,0,0,1,0,0,1,93.85,4733.1,0,0,1,0,0,0,1,0,0,1,4,94.662,2,1,2,4598.65,0.019824253818043553,-134.45000000000073,946.6200000000001,2
1,0,0,0,58,1,0,1,1,1,1,0,2,0,70.1,4048.95,0,1,0,0,1,0,0,0,1,0,5,68.62627118644068,2,0,0,4065.7999999999997,0.01730885566488475,16.84999999999991,674.8249999999999,2
1,1,1,0,44,0,0,1,0,0,0,0,0,1,30.35,1359.7,1,1,0,0,0,0,1,0,1,0,1,30.215555555555557,2,0,2,1335.4,0.02230469611229514,-24.299999999999955,679.85,1
0,0,1,1,59,1,0,1,0,1,1,1,2,1,75.95,4542.35,0,1,0,0,0,1,0,0,1,0,5,75.70583333333335,2,1,0,4481.05,0.016716739850550805,-61.30000000000018,757.0583333333334,2
1,0,0,0,71,1,0,0,1,1,1,1,2,1,108.05,7532.15,1,0,1,0,0,0,1,0,0,1,5,104.61319444444445,2,1,0,7671.55,0.014343269415848616,139.40000000000055,1255.3583333333333,2
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,0,1,0,0,0,1,0,1,0,1,34.95,0,0,2,69.9,0.9858956276445698,0.0,34.95,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,75.25,888.65,0,0,1,0,0,0,1,0,0,1,1,74.05416666666666,0,1,2,827.75,0.08458382509975833,-60.89999999999998,444.325,0
1,1,1,0,62,1,0,1,1,0,1,1,1,1,103.75,6383.35,1,0,1,0,0,0,1,0,0,1,5,101.32301587301588,2,1,1,6432.5,0.016250675479884402,49.149999999999636,1063.8916666666667,2
0,0,1,1,35,1,1,0,0,1,0,0,1,1,54.95,1916.0,0,1,0,0,1,0,0,0,1,0,3,53.22222222222222,1,0,1,1923.25,0.028664580073030778,7.25,479.0,1
0,0,0,0,20,1,0,0,0,0,0,0,0,1,19.5,413.0,0,0,0,1,1,0,0,0,1,0,1,19.666666666666668,1,0,2,390.0,0.04710144927536232,-23.0,206.5,1
1,0,1,1,40,1,0,0,0,0,0,0,2,0,19.6,808.95,0,0,0,1,0,0,0,1,1,0,1,19.73048780487805,2,0,0,784.0,0.024199024631150073,-24.950000000000045,404.475,1
0,0,0,0,39,1,1,0,0,0,0,0,1,1,47.85,1886.4,0,1,0,0,0,0,1,0,1,0,2,47.160000000000004,2,0,1,1866.15,0.025352336547631662,-20.25,628.8000000000001,1
1,0,0,0,1,1,0,0,0,0,0,1,0,1,86.6,86.6,1,0,1,0,0,0,1,0,0,1,2,43.3,0,1,2,86.6,0.9885844748858448,0.0,28.866666666666664,0
0,0,1,1,72,1,0,0,0,0,0,0,2,0,23.75,1679.25,0,0,0,1,1,0,0,0,0,1,1,23.003424657534246,2,0,0,1710.0,0.014134801368843921,30.75,839.625,1
0,1,1,0,33,1,0,1,0,0,0,0,0,1,80.6,2656.5,1,0,1,0,1,0,0,0,0,1,2,78.13235294117646,1,1,2,2659.7999999999997,0.030329256820319846,3.299999999999727,885.5,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,43.8,540.95,0,1,0,0,1,0,0,0,1,0,1,41.611538461538466,0,0,2,525.5999999999999,0.08081926376972044,-15.350000000000136,270.475,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,0,1,1,0,0,0,1,0,1,9.875,0,0,2,19.75,0.9518072289156626,0.0,9.875,1
1,0,0,1,27,1,0,0,0,0,0,0,0,0,19.15,537.35,0,0,0,1,0,0,0,1,1,0,1,19.19107142857143,1,0,2,517.05,0.035571654128355154,-20.300000000000068,268.675,1
1,0,1,1,34,1,0,0,0,0,0,0,1,0,19.6,678.8,0,0,0,1,0,1,0,0,1,0,1,19.39428571428571,1,0,1,666.4000000000001,0.02883200941453369,-12.399999999999864,339.4,1
0,0,1,0,56,1,1,0,1,0,0,0,2,0,91.75,4513.65,0,0,1,0,1,0,0,0,1,0,3,79.18684210526315,2,1,0,5138.0,0.020322727121703788,624.3500000000004,1128.4125,2
0,0,0,0,58,1,0,0,0,0,0,0,2,0,24.35,1423.85,0,0,0,1,0,1,0,0,0,1,1,24.133050847457625,2,0,0,1412.3000000000002,0.01708951819489771,-11.549999999999727,711.925,1
0,0,1,1,22,1,0,0,0,0,0,0,2,0,25.25,555.4,0,0,0,1,0,1,0,0,0,1,1,24.14782608695652,1,0,0,555.5,0.04538102084831057,0.10000000000002274,277.7,1
0,0,1,1,10,1,0,0,0,0,0,0,2,0,26.1,225.55,0,0,0,1,0,1,0,0,0,1,1,20.504545454545454,0,0,0,261.0,0.11520635621275657,35.44999999999999,112.775,1
1,0,0,0,13,1,0,0,0,0,0,0,2,0,20.0,268.45,0,0,0,1,0,1,0,0,1,0,1,19.175,1,0,0,260.0,0.07422527370569679,-8.449999999999989,134.225,1
0,0,0,0,35,1,0,1,0,1,0,0,0,0,85.3,2917.5,1,0,1,0,0,1,0,0,0,1,3,81.04166666666667,1,1,2,2985.5,0.029227342813088916,68.0,729.375,0
0,0,0,0,34,1,0,0,0,0,0,0,0,1,70.0,2416.1,1,0,1,0,0,1,0,0,1,0,1,69.03142857142856,1,0,2,2380.0,0.028960324355632783,-36.09999999999991,1208.05,0
0,1,0,0,4,1,0,0,0,0,1,1,0,1,94.3,424.45,1,0,1,0,0,0,1,0,0,1,3,84.89,0,1,2,377.2,0.22164766717593137,-47.25,106.1125,0
1,0,1,0,72,1,0,0,0,0,0,0,2,0,20.7,1492.1,0,0,0,1,1,0,0,0,1,0,1,20.43972602739726,2,0,0,1490.3999999999999,0.013863773357444244,-1.7000000000000455,746.05,1
1,0,0,0,2,1,0,0,0,1,1,1,0,0,70.3,132.4,0,1,0,0,0,0,1,0,1,0,4,44.13333333333333,0,0,2,140.6,0.5269865067466266,8.199999999999989,26.48,0
0,0,0,0,7,1,0,0,1,0,1,1,0,1,95.35,660.9,1,0,1,0,0,0,1,0,1,0,4,82.6125,0,1,2,667.4499999999999,0.14405499320138992,6.5499999999999545,132.18,0
1,1,1,0,27,1,0,0,0,0,0,0,0,1,75.5,1893.95,1,0,1,0,0,0,1,0,0,1,1,67.64107142857144,1,1,2,2038.5,0.0398427399139819,144.54999999999995,946.975,0
1,0,1,1,4,1,0,0,0,0,0,0,0,1,69.55,284.9,0,0,1,0,0,0,0,1,1,0,1,56.98,0,0,2,278.2,0.24326687653025533,-6.699999999999989,142.45,1
0,0,0,0,37,1,0,0,0,0,0,0,2,0,19.85,784.25,0,0,0,1,0,0,0,1,1,0,1,20.638157894736842,2,0,0,734.45,0.025278573702642474,-49.799999999999955,392.125,1
1,0,0,0,21,1,0,0,0,0,0,0,0,0,20.0,417.7,0,0,0,1,0,0,0,1,1,0,1,18.986363636363635,1,0,2,420.0,0.04776689754000478,2.3000000000000114,208.85,1
0,1,1,0,53,1,0,0,0,0,1,1,1,1,95.85,5016.25,0,0,1,0,0,1,0,0,0,1,3,92.89351851851852,2,1,1,5080.049999999999,0.019104090886441775,63.79999999999927,1254.0625,2
0,0,0,0,18,1,0,0,0,1,0,1,0,1,90.1,1612.75,1,0,1,0,0,0,1,0,0,1,3,84.88157894736842,1,1,2,1621.8,0.05583268783888458,9.049999999999955,403.1875,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,68.95,119.75,1,0,1,0,0,0,1,0,1,0,1,39.916666666666664,0,0,2,137.9,0.5710144927536233,18.150000000000006,59.875,0
1,0,1,1,32,1,1,0,0,0,1,1,0,1,99.55,3204.65,1,0,1,0,0,1,0,0,0,1,4,97.11060606060606,1,1,2,3185.6,0.031054544320184674,-19.050000000000182,640.9300000000001,2
1,1,1,0,23,1,0,0,0,0,0,0,1,1,20.75,485.2,0,0,0,1,0,0,1,0,1,0,1,20.216666666666665,1,0,1,477.25,0.04267791032496915,-7.949999999999989,242.6,1
1,0,0,0,3,1,1,0,0,0,0,0,0,1,50.15,160.85,0,1,0,0,0,0,0,1,1,0,2,40.2125,0,0,2,150.45,0.30985480383070746,-10.400000000000006,53.61666666666667,1
0,0,1,1,71,0,1,1,0,1,1,1,2,0,58.65,4145.25,0,1,0,0,0,0,0,1,1,0,5,57.572916666666664,2,0,0,4164.15,0.014145312028941814,18.899999999999636,690.875,2
1,0,0,0,9,1,0,0,0,1,1,1,0,1,95.9,827.45,0,0,1,0,1,0,0,0,1,0,4,82.745,0,1,2,863.1,0.11575834389522603,35.64999999999998,165.49,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,49.5,49.5,0,1,0,0,0,0,1,0,1,0,2,24.75,0,0,2,49.5,0.9801980198019802,0.0,16.5,1
1,0,1,1,18,1,0,0,1,0,0,1,0,0,57.45,990.85,1,1,0,0,0,0,1,0,1,0,3,52.15,1,0,2,1034.1000000000001,0.057922064828351064,43.250000000000114,247.7125,1
1,0,1,1,12,1,0,0,0,0,0,1,1,0,53.65,696.35,1,1,0,0,0,1,0,0,1,0,2,53.565384615384616,0,0,1,643.8,0.07693410769341076,-52.55000000000007,232.11666666666667,1
1,0,1,0,71,1,1,1,1,1,0,1,2,1,80.1,5585.4,0,1,0,0,0,0,0,1,0,1,6,77.57499999999999,2,1,0,5687.099999999999,0.014338393240727481,101.69999999999982,797.9142857142857,2
0,0,0,0,64,1,0,0,0,0,0,0,1,1,24.4,1601.2,0,0,0,1,1,0,0,0,0,1,1,24.633846153846154,2,0,1,1561.6,0.015229060042441641,-39.600000000000136,800.6,1
1,0,0,0,4,0,0,0,0,1,0,1,0,1,40.05,162.45,0,1,0,0,0,0,1,0,1,0,2,32.489999999999995,0,0,2,160.2,0.2450290608748853,-2.25,54.15,1
0,0,0,0,23,1,0,0,0,0,0,0,0,1,19.5,470.2,0,0,0,1,0,0,0,1,1,0,1,19.591666666666665,1,0,2,448.5,0.04138370118845501,-21.69999999999999,235.1,1
0,0,1,1,39,1,1,0,0,0,0,0,0,0,51.05,2066.0,0,1,0,0,0,1,0,0,1,0,2,51.65,2,0,2,1990.9499999999998,0.024697629414610546,-75.05000000000018,688.6666666666666,1
1,0,1,0,28,1,1,0,0,1,0,0,1,0,54.35,1426.45,0,1,0,0,0,0,0,1,1,0,3,49.18793103448276,1,0,1,1521.8,0.038074888787698345,95.34999999999991,356.6125,1
0,1,0,0,5,1,0,1,0,0,1,0,0,1,84.7,392.5,0,0,1,0,0,0,1,0,1,0,3,65.41666666666667,0,1,2,423.5,0.21524777636594664,31.0,98.125,0
0,1,1,0,45,1,0,0,1,0,0,1,0,1,86.1,3861.45,0,0,1,0,0,0,1,0,1,0,3,83.9445652173913,2,1,2,3874.4999999999995,0.02229155069968543,13.049999999999727,965.3625,0
1,0,0,0,37,1,0,0,0,0,0,0,0,1,70.35,2552.9,0,0,1,0,0,0,0,1,1,0,1,67.18157894736842,2,1,2,2602.95,0.027546105955597318,50.04999999999973,1276.45,0
0,1,1,0,60,1,1,1,1,1,1,1,2,1,110.0,6668.35,0,0,1,0,1,0,0,0,1,0,7,109.31721311475411,2,1,0,6600.0,0.016493361422027633,-68.35000000000036,833.54375,2
1,1,0,0,8,1,0,0,1,0,1,1,0,1,100.6,819.4,1,0,1,0,0,0,1,0,0,1,4,91.04444444444444,0,1,2,804.8,0.12262311067771818,-14.600000000000023,163.88,0
0,0,0,0,47,1,1,0,1,0,1,0,1,0,94.9,4615.25,0,0,1,0,0,1,0,0,0,1,4,96.15104166666667,2,1,1,4460.3,0.02055781207690225,-154.94999999999982,923.05,2
1,0,1,1,26,1,0,0,0,0,1,0,0,1,83.75,2070.6,1,0,1,0,0,0,1,0,0,1,2,76.68888888888888,1,1,2,2177.5,0.04042768874300058,106.90000000000009,690.1999999999999,0
0,1,1,1,3,1,1,0,0,1,1,0,0,1,88.3,273.75,1,0,1,0,0,0,0,1,1,0,4,68.4375,0,1,2,264.9,0.3213830755232029,-8.850000000000023,54.75,0
0,0,1,1,50,1,0,0,0,0,0,0,0,1,69.75,3557.7,0,0,1,0,1,0,0,0,1,0,1,69.75882352941176,2,0,2,3487.5,0.01959985387922556,-70.19999999999982,1778.85,0
1,0,1,1,27,1,0,0,0,1,1,1,0,0,71.6,1957.1,0,1,0,0,1,0,0,0,0,1,4,69.89642857142857,1,1,2,1933.1999999999998,0.03656605893468158,-23.90000000000009,391.41999999999996,0
0,1,0,0,8,1,0,0,1,0,1,1,0,1,92.1,729.95,1,0,1,0,0,0,1,0,1,0,4,81.10555555555555,0,1,2,736.8,0.12600041042478966,6.849999999999909,145.99,0
0,0,1,0,62,1,0,0,0,0,0,0,2,0,23.65,1416.75,0,0,0,1,1,0,0,0,0,1,1,22.488095238095237,2,0,0,1466.3,0.01668136131193793,49.549999999999955,708.375,1
0,0,1,0,71,1,1,0,1,1,1,1,2,0,81.85,5924.4,0,1,0,0,1,0,0,0,1,0,6,82.28333333333333,2,1,0,5811.349999999999,0.013813413440442839,-113.05000000000018,846.342857142857,2
1,0,0,0,66,1,0,0,0,0,0,0,2,0,25.1,1697.7,0,0,0,1,0,0,0,1,0,1,1,25.338805970149256,2,0,0,1656.6000000000001,0.014776005180432096,-41.09999999999991,848.85,1
1,0,1,1,68,1,1,1,1,1,1,1,2,1,114.7,7849.85,0,0,1,0,1,0,0,0,0,1,7,113.7659420289855,2,1,0,7799.6,0.014609883006298681,-50.25,981.23125,2
0,0,0,0,13,0,0,0,1,0,1,1,0,0,49.15,649.4,0,1,0,0,0,0,1,0,1,0,3,46.385714285714286,1,0,2,638.9499999999999,0.07556888068880689,-10.450000000000045,162.35,1
1,0,1,0,56,1,0,0,0,0,0,1,1,1,80.9,4557.5,0,0,1,0,0,0,1,0,1,0,2,79.95614035087719,2,1,1,4530.400000000001,0.017747065920807284,-27.099999999999454,1519.1666666666667,2
1,0,1,0,38,1,1,1,0,0,0,0,0,1,79.45,3013.05,1,0,1,0,0,0,1,0,1,0,3,77.25769230769231,2,1,2,3019.1,0.026359881222939235,6.049999999999727,753.2625,0
1,1,0,0,14,1,0,0,0,0,1,1,0,0,90.45,1266.1,1,0,1,0,0,1,0,0,1,0,3,84.40666666666667,1,1,2,1266.3,0.07138347407465867,0.20000000000004547,316.525,0
0,0,0,1,16,1,0,0,0,0,0,0,1,1,19.3,360.35,0,0,0,1,1,0,0,0,1,0,1,21.197058823529414,1,0,1,308.8,0.05341082053410821,-51.55000000000001,180.175,1
0,0,1,1,14,1,0,0,0,0,0,0,0,0,70.2,1046.5,0,0,1,0,0,0,1,0,1,0,1,69.76666666666667,1,0,2,982.8000000000001,0.06701670644391408,-63.69999999999993,523.25,0
1,0,1,1,32,1,0,0,0,0,0,0,0,1,69.75,2347.9,1,0,1,0,1,0,0,0,1,0,1,71.14848484848486,1,0,2,2232.0,0.029694750734386308,-115.90000000000009,1173.95,0
0,0,0,0,8,1,1,0,0,1,0,0,1,0,54.25,447.75,0,1,0,0,1,0,0,0,1,0,3,49.75,0,0,1,434.0,0.12089136490250696,-13.75,111.9375,1
0,0,1,1,43,1,0,0,1,0,1,1,0,1,91.75,4209.95,0,0,1,0,1,0,0,0,0,1,4,95.68068181818181,2,1,2,3945.25,0.021788432538975767,-264.6999999999998,841.99,2
0,0,0,0,52,1,1,0,1,1,1,0,1,0,74.0,3877.65,0,1,0,0,0,1,0,0,0,1,5,73.16320754716982,2,1,1,3848.0,0.019078803191832208,-29.65000000000009,646.275,2
1,0,0,0,3,1,0,0,0,0,0,0,0,1,50.25,152.3,0,1,0,0,0,0,0,1,1,0,1,38.075,0,0,2,150.75,0.3277886497064579,-1.5500000000000114,76.15,1
1,0,0,0,29,1,0,0,0,0,0,0,1,1,19.8,572.2,0,0,0,1,0,0,0,1,1,0,1,19.073333333333334,1,0,1,574.2,0.03454291695743196,2.0,286.1,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1,0,0,1,0,0,0,1,1,0,1,9.825,0,0,2,19.65,0.9515738498789347,0.0,9.825,1
1,1,0,0,12,0,0,0,1,1,0,1,0,1,43.65,526.95,1,1,0,0,0,0,1,0,1,0,3,40.534615384615385,0,0,2,523.8,0.0826782839284023,-3.150000000000091,131.7375,1
0,0,1,1,16,0,0,0,0,0,0,1,0,1,35.5,552.7,0,1,0,0,0,1,0,0,1,0,1,32.51176470588236,1,0,2,568.0,0.06411414123171393,15.299999999999955,276.35,1
